ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11560,영등포구,13300,대림동,1,대지,1116,0017,(1116-17),2024-02-15,16500,45.35,18.74,-1.0,,,1997,연립다세대,중개거래,서울 영등포구
2024,11290,성북구,10300,돈암동,1,대지,0001,0000,돈암현대아파트,2024-02-15,54400,56.7,0.0,6.0,,,1991,아파트,중개거래,서울 성북구
2024,11230,동대문구,10400,전농동,1,대지,0103,0023,뉴화양빌라,2024-02-15,28000,59.98,22.68,5.0,,,1999,연립다세대,중개거래,서울 동대문구
2024,11740,강동구,10700,암사동,,,,,,2024-02-15,235000,277.36,176.5,0.0,,,2022,단독다가구,중개거래,서울 강동구
2024,11590,동작구,10200,상도동,1,대지,0465,0001,동원베스트타운,2024-02-15,30000,31.33,27.27,5.0,,,2015,연립다세대,중개거래,서울 동작구
2024,11560,영등포구,13200,신길동,,,,,,2024-02-15,357000,254.21,353.4,0.0,,,1978,단독다가구,중개거래,서울 동작구
2024,11680,강남구,10100,역삼동,1,대지,0825,0020,강남역 센트럴 푸르지오 시티,2024-02-15,36500,25.83,34.63,17.0,,,2015,오피스텔,중개거래,서울 동대문구
2024,11260,중랑구,10200,상봉동,1,대지,0113,0001,포시티,2024-02-15,11700,14.86,0.0,16.0,,,2014,아파트,직거래,
2024,11710,송파구,10700,가락동,1,대지,0176,0000,삼환,2024-02-15,116500,72.88,0.0,8.0,,,1984,아파트,중개거래,서울 송파구
2024,11260,중랑구,10400,묵동,1,대지,0382,0000,신안2,2024-02-15,48000,59.85,0.0,1.0,,,2000,아파트,중개거래,서울 중랑구
2024,11410,서대문구,11900,북가좌동,1,대지,0321,0014,진성위너스빌,2024-02-15,15500,25.61,15.23,4.0,,,2014,연립다세대,중개거래,서울 서대문구
2024,11470,양천구,10200,목동,1,대지,0928,0000,건영,2024-02-15,67000,84.33,0.0,10.0,,,1994,아파트,중개거래,서울 양천구
2024,11215,광진구,10300,구의동,1,대지,0239,0048,한울타운,2024-02-15,27000,29.96,19.37,4.0,,,2016,연립다세대,중개거래,서울 광진구
2024,11110,종로구,16600,연건동,1,대지,0195,0010,이화에수풀,2024-02-15,17000,16.98,0.0,7.0,,,2014,아파트,중개거래,서울 종로구
2024,11260,중랑구,10200,상봉동,1,대지,0113,0001,포시티,2024-02-15,11100,14.86,0.0,13.0,,,2014,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0351,0041,씨티하우스비동,2024-02-15,20000,21.91,13.5,5.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,13000,양평동6가,1,대지,0020,0004,"아트리버빌H동,I동",2024-02-15,26000,29.91,19.32,5.0,,,2015,연립다세대,중개거래,서울 영등포구
2024,11500,강서구,10900,방화동,1,대지,0182,0042,동원라테라스,2024-02-15,30300,36.84,20.97,6.0,,,2017,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0367,0051,골든빌(367-51),2024-02-15,23500,21.8,11.36,6.0,,,2018,연립다세대,직거래,
2024,11230,동대문구,10600,장안동,1,대지,0372,0008,청명에버아트3차,2024-02-15,45500,52.96,0.0,13.0,,,2017,아파트,중개거래,서울 동대문구
2024,11620,관악구,10100,봉천동,1,대지,0715,0143,플렉스빌(715-143),2024-02-15,40000,43.99,22.14,4.0,,,2001,연립다세대,중개거래,서울 관악구
2024,11380,은평구,10900,신사동,1,대지,0025,0062,동진맨션(25-62),2024-02-15,40500,81.51,42.51,2.0,,,2002,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10300,수유동,1,대지,0281,0029,메종루체,2024-02-15,17000,29.55,19.43,5.0,,,2014,연립다세대,중개거래,서울 강북구
2024,11545,금천구,10300,시흥동,1,대지,0901,0006,리베라움,2024-02-15,25350,29.93,20.53,5.0,,,2017,연립다세대,중개거래,서울 금천구
2024,11560,영등포구,12500,양평동1가,1,대지,0222,0008,성운쉐르빌,2024-02-15,26200,26.46,17.08,4.0,,,2018,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0160,0011,장군빌라,2024-02-15,15000,54.67,38.81,3.0,,,1991,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0862,0009,주영하우스,2024-02-15,16400,26.82,17.66,3.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11290,성북구,13300,정릉동,1,대지,0042,0013,예은빌라트,2024-02-15,35000,66.86,36.27,3.0,,,2008,연립다세대,중개거래,서울 성북구
2024,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,2024-02-15,146000,71.64,0.0,13.0,,,1988,아파트,중개거래,서울 양천구
2024,11260,중랑구,10100,면목동,1,대지,1513,0000,면목삼호101,2024-02-15,54500,83.27,0.0,3.0,,,2000,아파트,중개거래,서울 종로구
2024,11530,구로구,11200,항동,1,대지,0241,0000,한양수자인에듀힐즈,2024-02-15,80000,84.95,0.0,10.0,,,2019,아파트,직거래,
2024,11410,서대문구,12000,남가좌동,1,대지,0384,0000,DMC파크뷰자이2단지,2024-02-15,117000,84.99,0.0,22.0,,,2015,아파트,중개거래,서울 서대문구
2024,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2024-02-15,52050,41.41,60.89,13.0,,,2007,오피스텔,직거래,
2024,11110,종로구,17500,숭인동,1,대지,0202,0003,종로중흥S클래스,2024-02-15,12300,17.81,0.0,9.0,,,2013,아파트,중개거래,서울 종로구
2024,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2024-02-15,102000,84.97,0.0,6.0,,,2020,아파트,중개거래,서울 양천구
2024,11470,양천구,10300,신월동,1,대지,1006,0002,두손파스텔,2024-02-15,25000,59.74,25.79,1.0,,,2001,연립다세대,중개거래,서울 양천구
2024,11470,양천구,10200,목동,1,대지,0753,0001,금강에스쁘아,2024-02-15,83500,82.62,0.0,1.0,,,2002,아파트,중개거래,서울 양천구
2024,11620,관악구,10200,신림동,1,대지,0509,0018,더지음,2024-02-15,32780,27.57,16.54,5.0,,,2023,연립다세대,직거래,
2024,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌2단지,2024-02-15,194500,83.06,0.0,12.0,,,1988,아파트,중개거래,서울 송파구
2024,11740,강동구,10800,성내동,1,대지,0504,0004,거화리치빌,2024-02-15,50000,70.25,39.66,5.0,,,2009,연립다세대,중개거래,서울 강동구
2024,11545,금천구,10100,가산동,1,대지,0550,0017,가산 미소지움,2024-02-15,10600,15.88,15.88,6.0,,,2017,오피스텔,중개거래,서울 금천구
2024,11215,광진구,10500,자양동,1,대지,0227,0112,동화홈타운(227-112),2024-02-15,29500,29.91,17.45,3.0,,,2018,연립다세대,중개거래,서울 광진구
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역 마에스트로,2024-02-15,17200,22.6,34.88,13.0,,,2012,오피스텔,중개거래,서울 관악구
2024,11560,영등포구,12500,양평동1가,1,대지,0222,0008,성운쉐르빌,2024-02-15,27900,26.46,17.08,4.0,,,2018,연립다세대,직거래,
2024,11590,동작구,10500,흑석동,1,대지,0010,0000,명수대현대,2024-02-15,175000,112.29,0.0,12.0,,,1988,아파트,중개거래,서울 동작구
2024,11620,관악구,10200,신림동,1,대지,1735,0000,관악산휴먼시아2단지,2024-02-15,54000,59.99,0.0,15.0,,,2008,아파트,중개거래,서울 관악구
2024,11215,광진구,10300,구의동,1,대지,0239,0048,한울타운,2024-02-15,27000,29.96,19.37,4.0,,,2016,연립다세대,중개거래,서울 광진구
2024,11110,종로구,18200,구기동,1,대지,0125,0005,마운틴뷰,2024-02-15,58350,64.39,0.0,3.0,,,2019,아파트,중개거래,서울 종로구
2024,11380,은평구,10300,불광동,1,대지,0637,0000,북한산래미안아파트(2단지),2024-02-15,75000,59.99,0.0,8.0,,,2010,아파트,중개거래,서울 서대문구
2024,11350,노원구,10300,공릉동,1,대지,0714,0000,삼익4단지아파트,2024-02-15,54000,59.04,0.0,8.0,,,1994,아파트,중개거래,서울 노원구
2024,11305,강북구,10300,수유동,1,대지,0430,0001,삼원빌라트,2024-02-15,18500,45.78,25.58,3.0,,,2002,연립다세대,중개거래,서울 강북구
2024,11560,영등포구,13300,대림동,1,대지,0717,0000,쌍용플래티넘S,2024-02-14,10700,18.24,0.0,10.0,,,2013,아파트,중개거래,서울 영등포구
2024,11545,금천구,10300,시흥동,1,대지,0833,0003,늘해랑,2024-02-14,28500,42.5,25.42,3.0,,,2016,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),2024-02-14,89000,59.25,0.0,9.0,,,1993,아파트,중개거래,서울 동작구
2024,11500,강서구,10300,화곡동,1,대지,0024,0106,(24-106),2024-02-14,22800,26.32,33.25,2.0,,,2021,오피스텔,직거래,
2024,11530,구로구,10800,오류동,1,대지,0033,0040,칸타빌레 9차,2024-02-14,48298,55.45,80.65,7.0,,,2022,오피스텔,직거래,
2024,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,2024-02-14,116000,74.98,0.0,4.0,,,2021,아파트,중개거래,서울 성동구
2024,11230,동대문구,10500,답십리동,1,대지,0530,0017,한성아펠시티,2024-02-14,25500,29.93,42.86,6.0,,,2019,오피스텔,중개거래,서울 동대문구
2024,11200,성동구,10500,마장동,1,대지,0767,0001,장원,2024-02-14,63000,77.6,0.0,7.0,,,2002,아파트,중개거래,서울 성동구
2024,11260,중랑구,10100,면목동,1,대지,0014,0004,자스민캐슬,2024-02-14,34500,66.7,36.36,2.0,,,2009,연립다세대,중개거래,서울 중랑구
2024,11230,동대문구,11000,이문동,1,대지,0347,0001,(347-1),2024-02-14,30000,66.05,85.5,1.0,,,1979,연립다세대,중개거래,서울 동대문구
2024,11380,은평구,11000,증산동,1,대지,0250,0000,DMC월드,2024-02-14,68500,80.93,0.0,8.0,,,2002,아파트,중개거래,서울 은평구
2024,11140,중구,13300,충무로5가,1,대지,0036,0002,충무로엘크루메크로시티2차,2024-02-14,22500,22.75,0.0,18.0,,,2016,아파트,중개거래,서울 중구
2024,11230,동대문구,10600,장안동,1,대지,0555,0001,한신아파트,2024-02-14,59500,84.9,0.0,5.0,,,1996,아파트,중개거래,서울 동대문구
2024,11215,광진구,10700,화양동,1,대지,0174,0000,건대 트레비앙 오피스텔,2024-02-14,28000,18.66,32.35,18.0,,,2023,오피스텔,중개거래,서울 송파구
2024,11110,종로구,15500,관수동,1,대지,0004,0000,신일 해피트리앤,2024-02-14,23000,19.34,29.55,10.0,,,2022,오피스텔,중개거래,서울 종로구
2024,11530,구로구,10800,오류동,1,대지,0184,0002,서서울가든맨션,2024-02-14,54000,69.09,61.45,3.0,,,1985,연립다세대,중개거래,서울 구로구
2024,11410,서대문구,11100,홍제동,1,대지,0260,0052,델리지아,2024-02-14,54800,53.58,34.94,2.0,,,2022,연립다세대,직거래,
2024,11710,송파구,11100,방이동,1,대지,0042,0000,잠실역 웰리지 더테라스,2024-02-14,31000,24.12,24.12,19.0,,,2023,오피스텔,중개거래,서울 송파구
2024,11530,구로구,10800,오류동,1,대지,0033,0040,칸타빌레 9차,2024-02-14,50000,55.45,80.65,7.0,,20240215,2022,오피스텔,직거래,
2024,11320,도봉구,10600,방학동,1,대지,0622,0027,은행빌라,2024-02-14,27000,62.64,29.12,4.0,,,2002,연립다세대,중개거래,서울 도봉구
2024,11260,중랑구,10300,중화동,1,대지,0090,0011,석산주택,2024-02-14,15000,40.86,30.42,4.0,,,1995,연립다세대,중개거래,서울 중랑구
2024,11110,종로구,11800,내수동,1,대지,0071,0000,경희궁의 아침 2단지,2024-02-14,27000,32.43,42.41,3.0,,,2004,오피스텔,중개거래,서울 종로구
2024,11350,노원구,10200,월계동,1,대지,0436,0000,동신,2024-02-14,66904,71.94,0.0,10.0,,,1983,아파트,직거래,
2024,11380,은평구,10800,역촌동,,,,,,2024-02-14,10000,39.93,23.4,0.0,,,1991,단독다가구,직거래,
2024,11380,은평구,10600,대조동,1,대지,0179,0026,원우빌,2024-02-14,32000,53.67,32.15,7.0,,,2010,연립다세대,중개거래,서울 은평구
2024,11200,성동구,10800,응봉동,1,대지,0265,0151,(265-151),2024-02-14,35500,50.4,34.0,-1.0,,,1995,연립다세대,중개거래,서울 성동구
2024,11290,성북구,13500,종암동,1,대지,0133,0000,래미안세레니티,2024-02-14,90000,84.99,0.0,17.0,,,2009,아파트,중개거래,서울 성북구
2024,11680,강남구,10800,논현동,1,대지,0245,0000,동양파라곤,2024-02-14,350000,157.41,0.0,1.0,,,2004,아파트,중개거래,서울 강남구
2024,11380,은평구,10200,녹번동,1,대지,0035,0045,다원샤인빌,2024-02-14,26000,25.24,15.61,5.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11710,송파구,10800,문정동,1,대지,0652,0001,프라비다옥토,2024-02-14,17000,19.74,29.29,7.0,,,2016,오피스텔,중개거래,서울 송파구
2024,11740,강동구,11000,강일동,1,대지,0677,0004,유러피안하우스I,2024-02-14,6850,13.44,22.3,5.0,,,2013,오피스텔,중개거래,서울 강동구
2024,11230,동대문구,10200,용두동,1,대지,0138,0027,에덴연립,2024-02-14,50000,87.77,92.49,2.0,,,1979,연립다세대,중개거래,서울 종로구
2024,11290,성북구,13800,장위동,1,대지,0008,0002,석계역한일노벨리아시티,2024-02-14,13500,14.71,0.0,14.0,,,2019,아파트,중개거래,서울 성북구
2024,11590,동작구,10500,흑석동,,,,,,2024-02-14,164411,249.36,192.0,0.0,,,1986,단독다가구,직거래,
2024,11200,성동구,12200,용답동,1,대지,0229,0001,동우리즈힐스,2024-02-14,20000,16.57,27.04,7.0,,,2022,오피스텔,직거래,
2024,11380,은평구,10700,응암동,,,,,,2024-02-14,42600,138.44,93.0,0.0,,,1985,단독다가구,직거래,
2024,11215,광진구,10500,자양동,1,대지,0665,0017,(665-17),2024-02-14,29500,41.12,27.46,-1.0,,,1986,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10300,수유동,1,대지,0530,0043,우광(530-43),2024-02-14,17000,37.09,34.25,1.0,,,1990,연립다세대,중개거래,서울 강북구
2024,11290,성북구,13600,하월곡동,1,대지,0228,0000,꿈의숲푸르지오,2024-02-14,72500,59.65,0.0,11.0,,,2010,아파트,중개거래,서울 성북구
2024,11590,동작구,10200,상도동,1,대지,0465,0016,동원베스트타운에이동,2024-02-14,26300,34.36,14.19,5.0,,,2015,연립다세대,중개거래,서울 동작구
2024,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,2024-02-14,64400,59.99,0.0,17.0,,,2000,아파트,중개거래,서울 동대문구
2024,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,2024-02-13,165000,84.75,0.0,13.0,,,1988,아파트,중개거래,서울 송파구
2024,11305,강북구,10200,번동,1,대지,0449,0022,삼보힐,2024-02-13,9000,19.6,26.69,6.0,,,2010,오피스텔,중개거래,서울 강북구
2024,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,2024-02-13,48000,84.87,0.0,12.0,,,1986,아파트,직거래,
2024,11290,성북구,13300,정릉동,1,대지,1032,0000,정릉2차대주피오레,2024-02-13,58000,84.99,0.0,1.0,,,2008,아파트,중개거래,서울 성북구
2024,11440,마포구,10800,대흥동,1,대지,0806,0000,마포그랑자이,2024-02-13,175000,84.98,0.0,12.0,,,2020,아파트,중개거래,서울 마포구
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-02-13,108500,84.98,0.0,7.0,,,2021,아파트,중개거래,서울 동작구
2024,11380,은평구,10800,역촌동,1,대지,0008,0010,대광타운,2024-02-13,28000,66.1,32.1,1.0,,,2000,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,2024-02-13,33500,49.77,0.0,7.0,,,1996,아파트,중개거래,서울 도봉구
2024,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2024-02-13,284000,82.37,0.0,5.0,,,2011,아파트,중개거래,서울 강남구
2024,11215,광진구,10700,화양동,1,대지,0035,0067,(35-67),2024-02-13,32000,34.92,21.91,2.0,,,2006,연립다세대,직거래,
2024,11650,서초구,10700,반포동,1,대지,0079,0007,아름빌,2024-02-13,180000,151.32,86.56,3.0,,,2002,연립다세대,직거래,
2024,11350,노원구,10600,중계동,1,대지,0512,0000,중계무지개,2024-02-13,50800,49.54,0.0,6.0,,,1991,아파트,중개거래,서울 노원구
2024,11530,구로구,10600,고척동,1,대지,0296,0000,대우,2024-02-13,53500,59.97,0.0,15.0,,,1999,아파트,중개거래,서울 구로구
2024,11215,광진구,10500,자양동,1,대지,0661,0018,에이원빌리지,2024-02-13,42000,39.59,25.92,2.0,,,2016,연립다세대,중개거래,서울 광진구
2024,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,2024-02-13,129500,84.95,0.0,4.0,,,2021,아파트,중개거래,서울 동대문구
2024,11500,강서구,10200,등촌동,1,대지,0649,0014,우림보보카운티뷰,2024-02-13,16000,31.54,42.68,3.0,,20240216,2004,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10200,등촌동,1,대지,0649,0014,우림보보카운티뷰,2024-02-13,16000,31.54,42.68,3.0,,,2004,오피스텔,중개거래,서울 강서구
2024,11710,송파구,11200,오금동,1,대지,0166,0000,상아1차아파트,2024-02-13,88000,60.7,0.0,4.0,,,1984,아파트,중개거래,서울 송파구
2024,11710,송파구,10500,석촌동,1,대지,0259,0000,제원빌라,2024-02-13,17000,23.76,10.96,3.0,,,1996,연립다세대,직거래,
2024,11500,강서구,10200,등촌동,1,대지,0649,0014,우림보보카운티뷰,2024-02-13,14500,27.36,37.02,10.0,,,2004,오피스텔,중개거래,서울 강서구
2024,11530,구로구,10800,오류동,1,대지,0003,0059,온누리파크(나),2024-02-13,20500,55.72,28.5,2.0,,,2002,연립다세대,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,0624,0000,상계주공16(고층),2024-02-13,35000,59.39,0.0,2.0,,,1988,아파트,직거래,
2024,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(고층),2024-02-13,55000,59.39,0.0,8.0,,,1987,아파트,중개거래,서울 노원구
2024,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,2024-02-13,72000,84.89,0.0,16.0,,,2000,아파트,중개거래,서울 동대문구
2024,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2024-02-13,23500,26.75,37.03,5.0,,,2014,오피스텔,중개거래,서울 서대문구
2024,11260,중랑구,10100,면목동,,,,,,2024-02-13,87000,221.24,132.2,0.0,,,2011,단독다가구,중개거래,서울 중랑구
2024,11380,은평구,10900,신사동,1,대지,0026,0008,태영쉐르빌,2024-02-13,30000,48.3,30.44,6.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11530,구로구,10800,오류동,1,대지,0339,0000,동부(105동~106동),2024-02-13,58500,84.9,0.0,14.0,,,1999,아파트,중개거래,서울 구로구
